17,17,10,17,27,27,17,27,11,17,17,11,17,17,17,11,27,17,17,17,11,17,17,17,17,17,26,17,11,17,10,10,10,27,26,17,17,17,18,35,35,35,35,35,35,35,16,17,17,17,10,17,17,17,17,17,17,17,17,17,71,53,54,78,78,78,78,79,42,78,54,54,55,52,62,52,62,62,62,62,62,52,62,62,52,52,85,86,41,17,17,26,17,17,17,27,17,17,17,11
17,17,17,17,17,17,27,11,17,17,10,17,17,17,17,17,17,11,27,17,17,10,17,17,17,17,11,27,17,27,17,17,17,10,11,17,27,17,19,2,35,35,35,35,35,35,32,4,17,17,17,17,17,27,27,17,17,27,27,10,71,69,8,43,43,43,43,43,89,37,38,9,71,52,62,62,62,62,62,62,52,62,52,62,52,52,52,52,85,86,41,17,26,17,17,17,17,17,10,27
27,11,17,26,22,10,11,22,70,65,10,70,10,10,65,11,11,10,70,17,17,65,26,17,70,22,70,17,26,65,70,26,22,70,11,26,17,17,17,19,2,35,35,35,35,35,35,32,4,17,17,17,10,17,17,17,17,17,27,40,87,69,23,59,59,36,59,36,59,36,36,21,71,52,62,52,52,62,62,62,62,52,52,52,62,62,62,52,52,52,85,41,27,17,17,27,27,11,17,17
17,11,17,27,11,65,17,22,70,11,70,10,22,70,17,22,22,26,11,27,27,70,26,26,10,65,26,26,10,27,11,22,27,65,22,70,70,10,17,10,19,2,35,35,35,35,35,35,16,17,27,11,17,26,17,27,11,17,40,87,52,69,24,6,6,6,6,6,6,6,6,25,71,62,62,62,62,52,62,62,52,62,62,52,52,52,52,52,52,62,52,85,41,17,10,17,27,10,17,17
17,17,17,17,10,11,22,65,26,11,26,65,65,17,11,17,11,27,22,70,26,65,70,22,27,11,27,11,26,10,22,65,27,65,10,27,22,17,17,17,11,19,2,35,35,35,35,35,16,17,17,27,11,17,11,17,10,40,87,52,62,85,86,86,86,86,86,86,86,86,86,86,87,52,52,62,62,52,62,62,62,62,52,52,52,62,62,52,52,62,62,62,85,41,10,11,11,17,17,17
17,26,11,27,26,17,17,26,17,65,11,70,10,17,65,10,27,27,40,41,70,65,11,11,27,70,65,17,10,22,11,70,17,70,11,26,27,10,17,17,17,17,18,35,35,35,35,35,16,17,17,17,17,11,17,26,27,71,52,52,52,62,52,62,62,62,52,62,62,52,62,52,52,62,62,52,52,52,62,62,52,52,52,62,62,52,52,52,52,62,52,62,62,85,41,17,27,17,17,17
10,17,11,17,27,70,17,10,27,22,27,27,65,11,10,17,10,70,56,57,26,17,65,65,10,17,65,22,17,22,26,70,26,65,27,65,26,17,17,17,17,27,18,35,35,35,35,35,32,4,10,17,17,17,27,17,40,87,52,62,62,62,52,62,52,52,52,52,62,52,52,62,62,52,62,52,52,62,62,52,52,62,52,62,52,62,62,62,62,52,52,62,62,52,69,10,10,17,17,17
17,27,11,10,10,17,22,22,65,10,70,27,10,10,11,27,70,27,11,17,70,65,40,86,41,27,65,11,17,27,65,26,65,26,22,70,11,17,17,10,11,17,19,2,35,35,35,35,35,16,17,17,27,17,17,40,87,52,52,62,62,52,62,62,62,62,62,62,52,62,62,62,52,52,62,52,52,62,52,62,62,52,52,52,52,52,62,62,62,52,52,52,62,62,85,41,17,17,10,17
17,27,17,17,65,17,70,10,26,17,11,70,11,26,11,26,65,22,40,86,86,86,87,52,69,70,17,10,70,65,26,11,17,26,26,70,11,17,17,17,11,11,10,18,35,35,35,35,35,16,17,17,17,11,17,71,52,62,52,62,62,52,52,62,62,52,62,52,62,62,62,62,52,52,52,52,52,62,62,62,52,62,52,62,52,52,52,52,62,52,52,52,62,52,52,85,41,17,17,27
17,17,27,17,27,10,17,70,27,10,70,10,11,11,11,22,27,70,56,54,55,62,52,62,69,26,10,26,26,27,65,11,17,22,10,26,10,11,17,17,11,17,17,18,35,35,35,35,35,16,11,17,17,27,40,87,62,52,62,62,52,62,62,52,52,52,52,62,52,52,52,52,62,62,62,62,62,52,62,52,52,62,52,52,62,62,62,62,62,62,62,52,52,62,52,62,69,26,27,17
